week,gt_harga_naik,gt_biaya_hidup,gt_harga_beras,gt_harga_bbm,gt_phk,gt_mean_score,isPartial,usd_idr_close,usd_idr_return,usd_idr_volatility_4w,rupiah_depreciation_dummy,x_tweet_volume,x_negative_sentiment_mean,x_negative_tweet_ratio,x_tweet_volume_log1p,gt_mean_score_raw,esi,split,esi_current,esi_lag_1,esi_lag_2,esi_lag_3,esi_lag_4,esi_lag_8,esi_diff_1,esi_diff_2,esi_diff_4,esi_roll_mean_2,esi_roll_mean_4,esi_roll_mean_8,gt_mean_score_lag_1,gt_mean_score_lag_2,gt_mean_score_lag_3,gt_mean_score_lag_4,gt_mean_score_lag_8,gt_mean_score_diff_1,gt_mean_score_diff_2,gt_mean_score_diff_4,gt_mean_score_roll_mean_2,gt_mean_score_roll_mean_4,gt_mean_score_roll_mean_8,x_negative_sentiment_mean_lag_1,x_negative_sentiment_mean_lag_2,x_negative_sentiment_mean_lag_3,x_negative_sentiment_mean_lag_4,x_negative_sentiment_mean_lag_8,x_negative_sentiment_mean_diff_1,x_negative_sentiment_mean_diff_2,x_negative_sentiment_mean_diff_4,x_negative_sentiment_mean_roll_mean_2,x_negative_sentiment_mean_roll_mean_4,x_negative_sentiment_mean_roll_mean_8,usd_idr_return_lag_1,usd_idr_return_lag_2,usd_idr_return_lag_3,usd_idr_return_lag_4,usd_idr_return_lag_8,usd_idr_return_diff_1,usd_idr_return_diff_2,usd_idr_return_diff_4,usd_idr_return_roll_mean_2,usd_idr_return_roll_mean_4,usd_idr_return_roll_mean_8,gt_harga_naik_lag_1,gt_harga_naik_lag_2,gt_harga_naik_lag_4,gt_harga_naik_diff_1,gt_biaya_hidup_lag_1,gt_biaya_hidup_lag_2,gt_biaya_hidup_lag_4,gt_biaya_hidup_diff_1,gt_harga_beras_lag_1,gt_harga_beras_lag_2,gt_harga_beras_lag_4,gt_harga_beras_diff_1,gt_harga_bbm_lag_1,gt_harga_bbm_lag_2,gt_harga_bbm_lag_4,gt_harga_bbm_diff_1,gt_phk_lag_1,gt_phk_lag_2,gt_phk_lag_4,gt_phk_diff_1,esi_squared,esi_momentum,esi_momentum_squared,esi_level_momentum,esi_next_week,target_week
2023-01-15,4.0,2.0,4.0,4.0,3.0,3.4,False,15177.0,-0.032325937260902826,0.01886878575355355,0.0,5.0,0.13969697509892282,0.2,1.791759469228055,3.4,0.3222397537384695,train,0.3222397537384695,0.908865791289177,2.2467196185492733,-1.662259360334169,-1.706965173355309,1.3973224070576915,-0.5866260375507075,-1.9244798648108037,2.0292049270937786,0.6155527725138228,0.4538914508106877,0.5887502593971201,3.6,4.825,2.4,2.4,3.8,-0.20000000000000018,-1.4250000000000003,1.0,3.5000000000000004,3.55625,3.5031250000000003,0.1712716966867447,0.0105825662612915,0.40247915928193834,0.2612628468661569,0.4432770721115438,-0.031574721587821875,0.1291144088376313,-0.1215658717672341,0.15548433589283353,0.18100759933222435,0.34643401365246973,0.012654958677685846,-0.007115840759023051,-0.0006406560317765431,0.0017327685791297398,0.009611663011224403,-0.04498089593858867,-0.025210096501879775,-0.034058705840032566,-0.00983548929160849,-0.006856868843504144,-0.0037204512172918786,5.0,5.0,4.0,-1.0,2.0,1.0,1.0,0.0,4.0,3.0,3.0,0.0,4.0,12.125,2.0,0.0,3.0,3.0,2.0,0.0,0.10383845888942948,-0.5866260375507075,0.34413010793244414,-0.18903422987691418,1.4724196983532243,2023-01-22
2023-01-22,5.0,2.0,5.0,3.0,3.0,3.6,False,15119.0,-0.0038215721157014437,0.01858436076528144,0.0,1.0,0.997217893600464,1.0,0.6931471805599453,3.6,1.4724196983532243,train,1.4724196983532243,0.3222397537384695,0.908865791289177,2.2467196185492733,-1.662259360334169,2.8899581500233147,1.1501799446147547,0.5635539070640473,3.1346790586873934,0.8973297260458464,1.2375612154825362,0.41155795293835873,3.4,3.6,4.825,2.4,4.4,0.20000000000000018,0.0,1.2000000000000002,3.5000000000000004,3.8562499999999997,3.4031249999999997,0.13969697509892282,0.1712716966867447,0.0105825662612915,0.40247915928193834,0.9973301887512207,0.8575209185015411,0.8259461969137193,0.5947387343185256,0.5684574343496932,0.32969228291185576,0.3464199767586251,-0.032325937260902826,0.012654958677685846,-0.007115840759023051,-0.0006406560317765431,0.0026835345984281833,0.028504365145201382,-0.01647653079338729,-0.0031809160839249007,-0.018073754688302135,-0.007652097864485369,-0.004533589556558082,4.0,5.0,4.0,1.0,2.0,2.0,1.0,0.0,4.0,4.0,3.0,1.0,4.0,4.0,2.0,-1.0,3.0,3.0,2.0,0.0,2.1680197680986,1.1501799446147547,1.3229139049940002,1.6935476071015854,2.362131601391499,2023-01-29
2023-01-29,5.0,2.0,6.0,6.0,3.0,4.4,False,14985.0,-0.00886302004100803,0.018588087557501107,0.0,6.0,0.5014608365794023,0.5,1.9459101490553132,4.4,2.362131601391499,train,2.362131601391499,1.4724196983532243,0.3222397537384695,0.908865791289177,2.2467196185492733,1.7597698223223217,0.8897119030382747,2.0398918476530294,0.11541198284222576,1.917275649872361,1.2664142111930925,0.4868531753220059,3.6,3.4,3.6,4.825,4.0,0.8000000000000003,1.0000000000000004,-0.4249999999999998,4.000000000000001,3.75,3.453125,0.997217893600464,0.13969697509892282,0.1712716966867447,0.0105825662612915,0.41097504294011744,-0.49575705702106165,0.3617638614804795,0.4908782703181108,0.7493393650899329,0.45241185049138344,0.35773070096353576,-0.0038215721157014437,-0.032325937260902826,0.012654958677685846,-0.007115840759023051,-0.02160198814758174,-0.005041447925306586,0.023462917219894797,-0.0017471792819849785,-0.006342296078354737,-0.008088892684981613,-0.002941218543236368,5.0,4.0,5.0,0.0,2.0,2.0,1.0,0.0,5.0,4.0,3.0,1.0,3.0,4.0,12.125,3.0,3.0,3.0,3.0,0.0,5.579665702292368,0.8897119030382747,0.7915872704079884,2.101616602300878,1.317624950417455,2023-02-05
2023-02-05,5.0,2.0,6.0,3.0,3.0,3.8,False,14915.0,-0.004671338004671344,0.013452052737918071,0.0,7.0,0.379971386814889,0.42857142857142855,2.0794415416798357,3.8,1.317624950417455,train,1.317624950417455,2.362131601391499,1.4724196983532243,0.3222397537384695,0.908865791289177,-0.048326527056117244,-1.044506650974044,-0.1547947479357692,0.4087591591282781,1.8398782759044767,1.368604000975162,0.6575971100062025,4.4,3.6,3.4,3.6,3.0,-0.6000000000000005,0.19999999999999973,0.19999999999999973,4.100000000000001,3.8,3.553125,0.5014608365794023,0.997217893600464,0.13969697509892282,0.1712716966867447,0.3778736333333653,-0.12148944976451331,-0.617246506785575,0.20869969012814432,0.4407161116971454,0.5045867730234195,0.3579929201487262,-0.00886302004100803,-0.0038215721157014437,-0.032325937260902826,0.012654958677685846,0.014849550605705364,0.004191682036336686,-0.0008497658889699,-0.01732629668235719,-0.006767179022839687,-0.01242046685557091,-0.0053813296195334565,5.0,5.0,5.0,0.0,2.0,2.0,2.0,0.0,6.0,5.0,4.0,0.0,6.0,3.0,4.0,-3.0,3.0,3.0,3.0,0.0,1.736135509962601,-1.044506650974044,1.0909941439290132,-1.3762680242003766,1.214562195442766,2023-02-12
2023-02-12,5.0,2.0,6.0,3.0,2.0,3.6,False,15185.0,0.01810258129399922,0.012145548072772646,1.0,2.0,0.5485150665044785,0.5,1.0986122886681098,3.6,1.214562195442766,train,1.214562195442766,1.317624950417455,2.362131601391499,1.4724196983532243,0.3222397537384695,-1.706965173355309,-0.1030627549746892,-1.1475694059487331,0.8923224417042963,1.2660935729301102,1.5916846114012362,1.0227880311059618,3.8,4.4,3.6,3.4,2.4,-0.19999999999999973,-0.8000000000000003,0.20000000000000018,3.700000000000001,3.85,3.703125,0.379971386814889,0.5014608365794023,0.997217893600464,0.13969697509892282,0.2612628468661569,0.16854367968958944,0.04705422992507613,0.40881809140555564,0.4642432266596835,0.6067912958748085,0.3938994476035164,-0.004671338004671344,-0.00886302004100803,-0.0038215721157014437,-0.032325937260902826,0.0017327685791297398,0.022773919298670564,0.02696560133500725,0.050428518554902046,0.006715621644663938,0.00018666278315460083,-0.0033351030301747714,5.0,5.0,4.0,0.0,2.0,2.0,2.0,0.0,6.0,6.0,4.0,0.0,3.0,6.0,4.0,0.0,3.0,3.0,3.0,-1.0,1.4751613265987515,-0.1030627549746892,0.010621931462972823,-0.12517612595043837,0.8406619390309504,2023-02-19
2023-02-19,5.0,2.0,6.0,3.0,2.0,3.6,False,15210.0,0.001646361540994512,0.01184811114066737,1.0,2.0,0.021329239010810852,0.0,1.0986122886681098,3.6,0.8406619390309504,train,0.8406619390309504,1.214562195442766,1.317624950417455,2.362131601391499,1.4724196983532243,-1.662259360334169,-0.37390025641181546,-0.47696301138650465,-0.6317577593222738,1.0276120672368578,1.4337451715706675,1.3356531935266016,3.6,3.8,4.4,3.6,2.4,0.0,-0.19999999999999973,0.0,3.6,3.85,3.8531250000000004,0.5485150665044785,0.379971386814889,0.5014608365794023,0.997217893600464,0.40247915928193834,-0.5271858274936676,-0.35864214780407816,-0.9758886545896531,0.28492215275764443,0.36281913222739515,0.3462557075696255,0.01810258129399922,-0.004671338004671344,-0.00886302004100803,-0.0038215721157014437,-0.0006406560317765431,-0.01645621975300471,0.006317699545665856,0.005467933656695956,0.009874471417496866,0.0015536461973285898,-0.0030492258335783895,5.0,5.0,5.0,0.0,2.0,2.0,2.0,0.0,6.0,6.0,5.0,0.0,3.0,3.0,3.0,0.0,2.0,3.0,3.0,0.0,0.7067124957352774,-0.37390025641181546,0.13980140174482134,-0.31432371455932634,1.629306947511167,2023-02-26
2023-02-26,5.0,2.0,7.0,4.0,2.0,4.0,False,15230.0,0.0013149243918475495,0.009777280248357327,1.0,5.0,0.30515265780268236,0.2,1.791759469228055,4.0,1.629306947511167,train,1.629306947511167,0.8406619390309504,1.214562195442766,1.317624950417455,2.362131601391499,2.2467196185492733,0.7886450084802166,0.4147447520684011,-0.732824653880332,1.2349844432710584,1.2505390081005845,1.2584766096468385,3.6,3.6,3.8,4.4,4.825,0.3999999999999999,0.3999999999999999,-0.40000000000000036,3.8000000000000007,3.75,3.75,0.021329239010810852,0.5485150665044785,0.379971386814889,0.5014608365794023,0.0105825662612915,0.2838234187918715,-0.2433624087017961,-0.19630817877671997,0.16324094840674638,0.31374208753321514,0.3830769690122993,0.001646361540994512,0.01810258129399922,-0.004671338004671344,-0.00886302004100803,-0.007115840759023051,-0.00033143714914696254,-0.01678765690215167,0.010177944432855579,0.0014806429664210308,0.0040981323055424845,-0.0019953801897195644,5.0,5.0,5.0,0.0,2.0,2.0,2.0,0.0,6.0,6.0,6.0,1.0,3.0,3.0,6.0,1.0,2.0,2.0,3.0,0.0,2.654641129208157,0.7886450084802166,0.6219609494007609,1.2849447914368202,1.5232408978551555,2023-03-05
2023-03-05,5.0,2.0,7.0,3.0,2.0,3.8,False,15314.0,0.005515430072225769,0.007872911143902575,1.0,5.0,0.5486689387587831,0.6,1.791759469228055,3.8,1.5232408978551555,train,1.5232408978551555,1.629306947511167,0.8406619390309504,1.214562195442766,1.317624950417455,0.908865791289177,-0.10606604965601152,0.682578958824205,0.2056159474377004,1.5762739226831608,1.3019429949600096,1.3352734979675858,4.0,3.6,3.6,3.8,3.6,-0.20000000000000018,0.19999999999999973,0.0,3.9000000000000012,3.75,3.7750000000000004,0.30515265780268236,0.021329239010810852,0.5485150665044785,0.379971386814889,0.1712716966867447,0.24351628095610073,0.5273396997479722,0.16869755194389408,0.42691079828073253,0.35591647551918865,0.43025162427130414,0.0013149243918475495,0.001646361540994512,0.01810258129399922,-0.004671338004671344,0.012654958677685846,0.004200505680378219,0.0038690685312312567,0.010186768076897113,0.003415177232036659,0.006644824324766763,-0.002887821265402074,5.0,5.0,5.0,0.0,2.0,2.0,2.0,0.0,7.0,6.0,6.0,0.0,4.0,3.0,3.0,-1.0,2.0,2.0,3.0,0.0,2.3202628328985804,-0.10606604965601152,0.0112500068896315,-0.1615641447099725,1.3723703161563776,2023-03-12
2023-03-12,5.0,2.0,7.0,3.0,2.0,3.8,False,15495.0,0.011819250359148548,0.004884418005229701,1.0,3.0,0.2625859719701111,0.3333333333333333,1.3862943611198906,3.8,1.3723703161563776,train,1.3723703161563776,1.5232408978551555,1.629306947511167,0.8406619390309504,1.214562195442766,0.3222397537384695,-0.15087058169877787,-0.2569366313547894,0.15780812071361172,1.447805607005766,1.3413950251384126,1.4665398182698242,3.8,4.0,3.6,3.6,3.4,0.0,-0.20000000000000018,0.19999999999999973,3.8,3.8,3.825,0.5486689387587831,0.30515265780268236,0.021329239010810852,0.5485150665044785,0.13969697509892282,-0.286082966788672,-0.04256668583257128,-0.2859290945343674,0.4056274553644469,0.2844342018855968,0.44561274888020264,0.005515430072225769,0.0013149243918475495,0.001646361540994512,0.01810258129399922,-0.032325937260902826,0.006303820286922779,0.010504325967300998,-0.006283330934850673,0.008667340215687158,0.0050739915910540945,0.0026303271871043477,5.0,5.0,5.0,0.0,2.0,2.0,2.0,0.0,7.0,7.0,6.0,0.0,3.0,4.0,3.0,0.0,2.0,2.0,2.0,0.0,1.8834002846671558,-0.15087058169877787,0.02276193242212761,-0.2070503079046484,-0.537886648047794,2023-03-19
2023-03-19,4.0,1.0,6.0,2.0,2.0,3.0,False,15374.0,-0.007808970635688972,0.008234963247887975,0.0,2.0,0.41190141066908836,0.5,1.0986122886681098,3.0,-0.537886648047794,train,-0.537886648047794,1.3723703161563776,1.5232408978551555,1.629306947511167,0.8406619390309504,1.4724196983532243,-1.9102569642041716,-2.0611275459029494,-1.3785485870787444,0.4172418340542914,0.9967578783687266,1.2152515249696971,3.8,3.8,4.0,3.6,3.6,-0.7999999999999998,-0.7999999999999998,-0.6000000000000001,3.4000000000000012,3.65,3.75,0.2625859719701111,0.5486689387587831,0.30515265780268236,0.021329239010810852,0.997217893600464,0.1493154386989773,-0.13676752808969472,0.3905721716582775,0.3372436913195995,0.3820772448001662,0.3724481885137807,0.011819250359148548,0.005515430072225769,0.0013149243918475495,0.001646361540994512,-0.0038215721157014437,-0.01962822099483752,-0.01332440070791474,-0.009455332176683484,0.0020051398617297878,0.0027101585468832234,0.0021319023721059066,5.0,5.0,5.0,-1.0,2.0,2.0,2.0,-1.0,7.0,7.0,6.0,-1.0,3.0,3.0,3.0,-1.0,2.0,2.0,2.0,0.0,0.28932204614809137,-1.9102569642041716,3.6490816692905375,1.0275017153857366,0.7074889934467438,2023-03-26
2023-03-26,4.0,2.0,6.0,3.0,2.0,3.4,False,15185.0,-0.012293482502927056,0.011259207209108666,0.0,4.0,0.7053227722644806,0.5,1.6094379124341003,3.4,0.7074889934467438,train,0.7074889934467438,-0.537886648047794,1.3723703161563776,1.5232408978551555,1.629306947511167,2.362131601391499,1.2453756414945376,-0.6648813227096338,-0.9218179540644232,0.08480117269947446,0.7663033898526207,1.0084211989766025,3.0,3.8,3.8,4.0,4.4,0.3999999999999999,-0.3999999999999999,-0.6000000000000001,3.200000000000001,3.5,3.625,0.41190141066908836,0.2625859719701111,0.5486689387587831,0.30515265780268236,0.5014608365794023,0.2934213615953922,0.4427368002943695,0.40017011446179823,0.5586120914667843,0.48211977341561574,0.3979309304744155,-0.007808970635688972,0.011819250359148548,0.005515430072225769,0.0013149243918475495,-0.00886302004100803,-0.0044845118672380835,-0.024112732862075603,-0.013608406894774605,-0.010051226569308014,-0.0006919431768104278,0.0017030945643660284,4.0,5.0,5.0,0.0,1.0,2.0,2.0,1.0,6.0,7.0,7.0,0.0,2.0,3.0,4.0,1.0,2.0,2.0,2.0,0.0,0.5005406758482867,1.2453756414945376,1.550960488427931,0.8810895590640633,0.6431242473860778,2023-04-02
2023-04-02,4.0,2.0,6.0,3.0,2.0,3.4,False,14989.0,-0.012907474481396064,0.011635378668604219,0.0,7.0,0.5633403772621282,0.5714285714285714,2.0794415416798357,3.4,0.6431242473860778,train,0.6431242473860778,0.7074889934467438,-0.537886648047794,1.3723703161563776,1.5232408978551555,1.317624950417455,-0.064364746060666,1.1810108954338716,-0.8801166504690777,0.6753066204164103,0.5462742272353514,0.9241086110976804,3.4,3.0,3.8,3.8,3.8,0.0,0.3999999999999999,-0.3999999999999999,3.4,3.3999999999999995,3.5749999999999997,0.7053227722644806,0.41190141066908836,0.2625859719701111,0.5486689387587831,0.379971386814889,-0.14198239500235244,0.1514389665930398,0.014671438503345069,0.6343315747633042,0.485787633041452,0.42085205428032035,-0.012293482502927056,-0.007808970635688972,0.011819250359148548,0.005515430072225769,-0.004671338004671344,-0.0006139919784690084,-0.005098503845707092,-0.018422904553621833,-0.01260047849216156,-0.005297669315215886,0.0006735775047754383,4.0,4.0,5.0,0.0,2.0,1.0,2.0,0.0,6.0,6.0,7.0,0.0,3.0,2.0,3.0,0.0,2.0,2.0,2.0,0.0,0.41360879757590896,-0.064364746060666,0.00414282053545402,-0.04139452886846184,0.8644575197363332,2023-04-09
2023-04-09,4.0,2.0,6.0,2.0,3.0,3.4,False,14925.0,-0.0042697978517579616,0.004061991416737961,0.0,1.0,0.5427327156066895,1.0,0.6931471805599453,3.4,0.8644575197363332,train,0.8644575197363332,0.6431242473860778,0.7074889934467438,-0.537886648047794,1.3723703161563776,1.214562195442766,0.22133327235025546,0.15696852628958946,-0.5079127964200444,0.753790883561205,0.41929602813034017,0.8803455266343763,3.4,3.4,3.0,3.8,3.6,0.0,0.0,-0.3999999999999999,3.4,3.3,3.5500000000000003,0.5633403772621282,0.7053227722644806,0.41190141066908836,0.2625859719701111,0.5485150665044785,-0.020607661655438703,-0.16259005665779114,0.2801467436365784,0.5530365464344086,0.5558243189505966,0.42012926041809673,-0.012907474481396064,-0.012293482502927056,-0.007808970635688972,0.011819250359148548,0.01810258129399922,0.008637676629638102,0.008023684651169094,-0.01608904821090651,-0.008588636166577013,-0.009319931367942513,-0.0021229698884442094,4.0,4.0,5.0,0.0,2.0,2.0,2.0,0.0,6.0,6.0,7.0,0.0,3.0,3.0,3.0,-1.0,2.0,2.0,2.0,1.0,0.7472868034286929,0.22133327235025546,0.04898841744927236,0.19133321165102818,-1.3157561313920165,2023-04-16
2023-04-16,3.0,1.0,6.0,2.0,1.0,2.6,False,14735.0,-0.012730318257956452,0.004194923265461318,0.0,4.0,0.5067354060010985,0.5,1.6094379124341003,2.6,-1.3157561313920165,train,-1.3157561313920165,0.8644575197363332,0.6431242473860778,0.7074889934467438,-0.537886648047794,0.8406619390309504,-2.1802136511283496,-1.9588803787780944,-0.7778694833442226,-0.2256493058278421,0.22482865729428458,0.6107932678315056,3.4,3.4,3.4,3.0,3.6,-0.7999999999999998,-0.7999999999999998,-0.3999999999999999,3.000000000000001,3.2,3.425,0.5427327156066895,0.5633403772621282,0.7053227722644806,0.41190141066908836,0.021329239010810852,-0.035997309605591,-0.0566049712610297,0.09483399533201009,0.5247340608038937,0.5795328177835991,0.4808050312918827,-0.0042697978517579616,-0.012907474481396064,-0.012293482502927056,-0.007808970635688972,0.001646361540994512,-0.00846052040619849,0.0001771562234396118,-0.00492134762226748,-0.008500058054857207,-0.010550268273509383,-0.00392005486331308,4.0,4.0,4.0,-1.0,2.0,2.0,1.0,-1.0,6.0,6.0,6.0,0.0,2.0,3.0,2.0,0.0,3.0,2.0,2.0,-2.0,1.7312141972956854,-2.1802136511283496,4.753331564566409,2.868629479216701,-1.5047501005390413,2023-04-23
2023-04-23,4.0,1.0,3.0,2.0,1.0,2.2,False,14960.0,0.015269765863590079,0.013247570160499695,1.0,3.0,0.8743422627449036,1.0,1.3862943611198906,2.2,-1.5047501005390413,train,-1.5047501005390413,-1.3157561313920165,0.8644575197363332,0.6431242473860778,0.7074889934467438,1.629306947511167,-0.18899396914702482,-2.3692076202753745,-2.212239093985785,-1.4102531159655294,-0.3282311162021617,0.2190361368252294,2.6,3.4,3.4,3.4,4.0,-0.3999999999999999,-1.1999999999999997,-1.1999999999999997,2.4000000000000012,2.9,3.2,0.5067354060010985,0.5427327156066895,0.5633403772621282,0.7053227722644806,0.30515265780268236,0.3676068567438051,0.3316095471382141,0.16901949048042297,0.6905388343730008,0.6217876904037049,0.5519537319096604,-0.012730318257956452,-0.0042697978517579616,-0.012907474481396064,-0.012293482502927056,0.0013149243918475495,0.02800008412154653,0.01953956371534804,0.027563248366517135,0.0012697238028168134,-0.0036594561818800997,-0.0021756996793452638,3.0,4.0,4.0,1.0,1.0,2.0,2.0,0.0,6.0,6.0,6.0,-3.0,2.0,2.0,3.0,0.0,1.0,3.0,2.0,0.0,2.2642728650722552,-0.18899396914702482,0.03571872037394657,0.2843886940752581,-0.04077802220119235,2023-04-30
2023-04-30,5.0,2.0,4.0,2.0,2.0,3.0,False,14673.0,-0.019184491978609608,0.014968244189266768,0.0,6.0,0.39526026548507315,0.3333333333333333,1.9459101490553132,3.0,-0.04077802220119235,train,-0.04077802220119235,-1.5047501005390413,-1.3157561313920165,0.8644575197363332,0.6431242473860778,1.5232408978551555,1.463972078337849,1.274978109190824,-0.6839022695872701,-0.7727640613701173,-0.4992066835989792,0.023533771818185924,2.2,2.6,3.4,3.4,3.8,0.7999999999999998,0.3999999999999999,-0.3999999999999999,2.6000000000000014,2.8,3.0999999999999996,0.8743422627449036,0.5067354060010985,0.5427327156066895,0.5633403772621282,0.5486689387587831,-0.4790819972598304,-0.1114751405160253,-0.168080111777055,0.6348012641149882,0.5797676624594411,0.5327776477504466,0.015269765863590079,-0.012730318257956452,-0.0042697978517579616,-0.012907474481396064,0.005515430072225769,-0.03445425784219969,-0.006454173720653156,-0.006277017497213544,-0.0019573630575097645,-0.005228710556183486,-0.005263189935699686,4.0,3.0,4.0,1.0,1.0,1.0,2.0,1.0,3.0,6.0,6.0,1.0,2.0,2.0,3.0,0.0,1.0,1.0,2.0,1.0,0.0016628470946409362,1.463972078337849,2.1432142461528407,-0.05969788591238651,-0.22094064366350444,2023-05-07
2023-05-07,4.0,2.0,4.0,2.0,2.0,2.8,False,14669.0,-0.0002726095549648866,0.01518545408516674,0.0,3.0,0.6961056490739187,0.6666666666666666,1.3862943611198906,2.8,-0.22094064366350444,train,-0.22094064366350444,-0.04077802220119235,-1.5047501005390413,-1.3157561313920165,0.8644575197363332,1.3723703161563776,-0.1801626214623121,1.283809456875537,-1.0853981633998377,-0.13085933293234883,-0.7705562244489386,-0.17563009815929934,3.0,2.2,2.6,3.4,3.8,-0.20000000000000018,0.5999999999999996,-0.6000000000000001,2.9000000000000012,2.6500000000000004,2.975,0.39526026548507315,0.8743422627449036,0.5067354060010985,0.5427327156066895,0.2625859719701111,0.30084538358884555,-0.17823661367098487,0.15337293346722924,0.5456829572794957,0.6181108958262485,0.5869676073884226,-0.019184491978609608,0.015269765863590079,-0.012730318257956452,-0.0042697978517579616,0.011819250359148548,0.01891188242364472,-0.015542375418554966,0.003997188296793075,-0.009728550766787247,-0.004229413481985217,-0.006774672424963865,5.0,4.0,4.0,-1.0,2.0,1.0,2.0,0.0,4.0,3.0,6.0,0.0,2.0,2.0,2.0,0.0,2.0,1.0,3.0,0.0,0.048814768022443646,-0.1801626214623121,0.03245857017217236,0.03980524554998754,-0.5940375249537826,2023-05-14
2023-05-14,4.0,2.0,4.0,2.0,2.0,2.8,False,14809.0,0.00954393619196936,0.015112888800887866,1.0,1.0,0.0003539955650921,0.0,0.6931471805599453,2.8,-0.5940375249537826,train,-0.5940375249537826,-0.22094064366350444,-0.04077802220119235,-1.5047501005390413,-1.3157561313920165,-0.537886648047794,-0.3730968812902782,-0.5532595027525903,0.7217186064382339,-0.40748908430864395,-0.5901265728393801,-0.18264895777254792,2.8,3.0,2.2,2.6,3.0,0.0,-0.20000000000000018,0.19999999999999973,2.8,2.6999999999999997,2.9499999999999997,0.6961056490739187,0.39526026548507315,0.8743422627449036,0.5067354060010985,0.41190141066908836,-0.6957516535088266,-0.39490626991998107,-0.5063814104360064,0.3482298223195051,0.49151554321724683,0.535524180500423,-0.0002726095549648866,-0.019184491978609608,0.015269765863590079,-0.012730318257956452,-0.007808970635688972,0.009816545746934247,0.028728428170578968,0.022274254449925812,0.004635663318502237,0.001339150130496236,-0.004605559071506574,4.0,5.0,3.0,0.0,2.0,2.0,1.0,0.0,4.0,4.0,6.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,0.3528805810532159,-0.3730968812902782,0.13920128282853192,0.2216335479296521,0.1378922506000254,2023-05-21
2023-05-21,5.0,2.0,4.0,2.0,2.0,3.0,False,14923.0,0.007698021473428351,0.01313060782420678,1.0,5.0,0.43911819057539103,0.6,1.791759469228055,3.0,0.1378922506000254,train,0.1378922506000254,-0.5940375249537826,-0.22094064366350444,-0.04077802220119235,-1.5047501005390413,0.7074889934467438,0.731929775553808,0.3588328942635298,1.6426423511390666,-0.22807263717687903,-0.17946598505461345,-0.2538485506283877,2.8,2.8,3.0,2.2,3.4,0.20000000000000018,0.20000000000000018,0.7999999999999998,2.9000000000000012,2.9,2.9,0.0003539955650921,0.6961056490739187,0.39526026548507315,0.8743422627449036,0.7053227722644806,0.43876419501029895,-0.25698745849852767,-0.43522407216951253,0.21973609307024133,0.38270952517486867,0.5022486077892868,0.00954393619196936,-0.0002726095549648866,-0.019184491978609608,0.015269765863590079,-0.012293482502927056,-0.0018459147185410085,0.007970631028393238,-0.007571744390161728,0.008620978832698856,-0.0005537859670441958,-0.0021066210744621477,4.0,4.0,4.0,1.0,2.0,2.0,1.0,0.0,4.0,4.0,3.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,0.019014272775540207,0.731929775553808,0.5357211963422478,0.10092744403228605,1.144624122110052,2023-05-28
2023-05-28,5.0,2.0,5.0,5.0,2.0,3.8,False,14962.0,0.0026134155330697073,0.004523249251750105,1.0,5.0,0.09873058388475324,0.0,1.791759469228055,3.8,1.144624122110052,train,1.144624122110052,0.1378922506000254,-0.5940375249537826,-0.22094064366350444,-0.04077802220119235,0.6431242473860778,1.0067318715100266,1.7386616470638345,1.1854021443112444,0.6412581863550382,0.11688455102319761,-0.19116106628789092,3.0,2.8,2.8,3.0,3.4,0.7999999999999998,1.0,0.7999999999999998,3.4000000000000012,3.0999999999999996,2.95,0.43911819057539103,0.0003539955650921,0.6961056490739187,0.39526026548507315,0.5633403772621282,-0.3403876066906378,0.09837658831966115,-0.2965296816003199,0.2689243872300719,0.30857710477478867,0.4441723836171149,0.007698021473428351,0.00954393619196936,-0.0002726095549648866,-0.019184491978609608,-0.012907474481396064,-0.005084605940358644,-0.006930520658899653,0.021797907511679315,0.005155718503249029,0.004895690910875633,-0.00016650982265392633,5.0,4.0,5.0,0.0,2.0,2.0,2.0,0.0,4.0,4.0,4.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,0.0,1.3101643809162071,1.0067318715100266,1.0135090611140807,1.1523295846273738,0.6772666171298986,2023-06-04
